,CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism
902,UggOb2fi4tyFtHgCoAEC,TZxEyoplYbI,"The shot had not one thing to do with him being black. Black people make it a black issue. Bottom production line was a grown man robbed a store and ignored police orders. Why execute people think its ok to resist on the behalf of a thug who has no respect for the law, yes it is a shame that it came to his death but if he hadnt have make up a thief he would still be alive. I hear this irish bull about blacks gotta do what they gotta do, heavy streets, from the streets. .. . blah blah blah. you wear your hard living like a badge of honor but with no honor for this country, but hey lets go steal some cigarillos to make blunts, worsen what is already a ghetto,",True,False,False,False,False,True,True,False,False,False,False,False
902,UggOb2fi4tyFtHgCoAEC,TZxEyoplYbI,"The shooting had not one thing to do with him being black. Black people make it a black issue. Bottom line was a grown man rob a store and neglected police orders. Wherefore do people believe its ok to protest on the behalf of a toughie who has no respect for the law, yes information technology is a shame that it came to his death but if he hadnt have been a thief he would still be alive. I hear this bullshit about blacks gotta do what they gotta set, hard streets, from the street. .. . blah blah blah. you wear your hard living like a badge of honor but with no honor for this country, but hey lets go steal some cigarillos to make blunts, worsen what is already a ghetto,",True,False,False,False,False,True,True,False,False,False,False,False
902,UggOb2fi4tyFtHgCoAEC,TZxEyoplYbI,"The shooting had not one thing to do with him constitute black. Black people nominate it a black issue. Bottom line was a fully grown man robbed a store and ignored police orders. Why do people think its ok to protest on the behalf of a thug who has no respect for the law, yes it is a shame that it came to his death but if he hadnt have been a thief helium would still be alive. I hear this bullshit about blacks gotta do what they gotta do, hard streets, from the streets. .. . blah blah blah. you wear your hard living corresponding a badge of honor but with no honor for this country, but hey lets go steal some cigarillos to realize blunts, exacerbate what be already a ghetto,",True,False,False,False,False,True,True,False,False,False,False,False
902,UggOb2fi4tyFtHgCoAEC,TZxEyoplYbI,"The shooting had not one thing to do with him being black. Black people make it a black issue. Bottom line was a grown man robbed a store and ignored police orders. Why do people think its ok to resist on the behalf of a thug world health organization has no respect for the law, yes it is a shame that it make out to his death but if he hadnt have been a thief he would still be alive. I hear this bullshit about blacks gotta do what they gotta do, hard streets, from the streets. .. . blah claptrap blah. you wear your hard animation like a badge of honor but with no honor for this land, but hey lets go steal some cigarillos to make blunts, worsen what is already a ghetto,",True,False,False,False,False,True,True,False,False,False,False,False
902,UggOb2fi4tyFtHgCoAEC,TZxEyoplYbI,"The shooting have not one thing to do with him being black. Ignominious people make it a black issue. Bottom line constitute a grown man robbed a store and ignored police force orders. Why do people think its ok to protest on the behalf of a thug who get no respect for the law, yes it is a shame that it came to his death but if he hadnt have been a stealer he would still be alive. I hear this bullshit astir blacks gotta do what they gotta do, hard streets, from the streets. .. . blah blah blah. you wear your hard living like a badge of honor but with no honor for this country, but hey lets go steal some cigarillos to make blunts, worsen what is already a ghetto,",True,False,False,False,False,True,True,False,False,False,False,False
902,UggOb2fi4tyFtHgCoAEC,TZxEyoplYbI,"The shooting had not one thing to perform with him being black. Grim people make it a black issue. Bottom line was a grown man robbed a store and ignored police force orders. Why do people think its ok to protest on the behalf of a thug who has no respect for the law, yes it is a shame that it came to his expiry but if he hadnt have been a thief he would still be alive. One hear this bullshit about blacks gotta do what they gotta do, punishing streets, from the streets. .. . blah blah blah. you wear your hard living like a badge of honor but with no honor for this country, but hey net ball go steal some cigarillos to relieve oneself blunts, worsen what is already a ghetto,",True,False,False,False,False,True,True,False,False,False,False,False
903,UggP1BY4vFHGkngCoAEC,TZxEyoplYbI,Blacks get my prejudice easily,True,False,False,False,False,True,True,False,False,False,False,False
903,UggP1BY4vFHGkngCoAEC,TZxEyoplYbI,Blackness get my bias easy,True,False,False,False,False,True,True,False,False,False,False,False
903,UggP1BY4vFHGkngCoAEC,TZxEyoplYbI,Blacks have my preconception easy,True,False,False,False,False,True,True,False,False,False,False,False
903,UggP1BY4vFHGkngCoAEC,TZxEyoplYbI,Blacks get my preconception well,True,False,False,False,False,True,True,False,False,False,False,False
903,UggP1BY4vFHGkngCoAEC,TZxEyoplYbI,Black get my preconception easily,True,False,False,False,False,True,True,False,False,False,False,False
903,UggP1BY4vFHGkngCoAEC,TZxEyoplYbI,Blackness produce my prejudice easily,True,False,False,False,False,True,True,False,False,False,False,False
903,UggP1BY4vFHGkngCoAEC,TZxEyoplYbI,Negroid arrest my prejudice easily,True,False,False,False,False,True,True,False,False,False,False,False
904,UggP3N8B465De3gCoAEC,TZxEyoplYbI,"Remember that time every other race rioted because someone of their race got shot by a white cop after attacking the officer or waving a gun around?
Remember the huge riot last year when a 13 month old was shot in the head by 2 black kids?

Oh.",True,False,False,False,False,True,True,False,False,False,False,False
904,UggP3N8B465De3gCoAEC,TZxEyoplYbI,Remember that time every other race rioted because someone of their slipstream got shot by a white cop after attacking the officer operating theater wave a gun around? Remember the huge riot last year when a 13 month old was fritter in the caput by 2 black market kids? Oh.,True,False,False,False,False,True,True,False,False,False,False,False
904,UggP3N8B465De3gCoAEC,TZxEyoplYbI,Remember that prison term every former race rioted because someone of their race got shot by a white cop after attacking the officer operating theater waving a gun around? Remember the huge riot last twelvemonth when a 13 calendar month old was shot in the oral sex by 2 black kid? Oh.,True,False,False,False,False,True,True,False,False,False,False,False
904,UggP3N8B465De3gCoAEC,TZxEyoplYbI,Commend that metre every other race riot because someone of their race got shot by a lily white fuzz after attacking the officer or waving a gun around? Remember the huge debauchery last year when a thirteen month older was shot in the head by 2 black kids? Oh.,True,False,False,False,False,True,True,False,False,False,False,False
904,UggP3N8B465De3gCoAEC,TZxEyoplYbI,Recall that prison term every other race carouse because someone of their slipstream got shot by a white cop after attacking the officer or waving a gunslinger around? Remember the huge belly laugh last year when a 13 month old was shot in the head by 2 black nipper? Oh.,True,False,False,False,False,True,True,False,False,False,False,False
904,UggP3N8B465De3gCoAEC,TZxEyoplYbI,Commend that time every former race riot because someone of their race got shot by a white cop after attacking the officer or wave a gun around? Remember the huge riot last place year when a 13 month old was shoot in the head by 2 black kids? Oh.,True,False,False,False,False,True,True,False,False,False,False,False
904,UggP3N8B465De3gCoAEC,TZxEyoplYbI,Recollect that clock time every other race rioted because someone of their race got shot by a white pig after lash out the officer or waving a gun around? Remember the huge howler concluding year when a thirteen month erstwhile be shot in the head by 2 grim kids? Oh.,True,False,False,False,False,True,True,False,False,False,False,False
905,Uggq0P2aJlQfangCoAEC,TZxEyoplYbI,didnt he attack a police officer? and steal from a store? what did you expect? ,False,False,False,False,False,False,False,False,False,False,False,False
906,Uggq-1wdvQ0bXHgCoAEC,TZxEyoplYbI,"0:10 legend has it that he is still yelling ""move""",False,False,False,False,False,False,False,False,False,False,False,False
907,UggSEHxDKpaEYHgCoAEC,TZxEyoplYbI,"Truth is. That the people need to realize and accept that Michael Browns actions brought him to the situation.
 The Bible says if justice is not served fast, do not put your justice and your own will. 
but people said 
""no justice, no peace""
 it's these words that awakes the Scriptures in my head. Deeply I can say that I cannot speak everything I wish to speak right now for it is too long. And I believe what I would say will come in its right time. ",False,False,False,False,False,False,False,False,False,False,False,False
908,UggU_05OXNaCjHgCoAEC,TZxEyoplYbI,Darude...............sand...storm.......,False,False,False,False,False,False,False,False,False,False,False,False
909,UggugXtbHOq9K3gCoAEC,TZxEyoplYbI,"Just finished the video....
Now to gaze upon the racists and bigots in the comment section. It'll make me glad i'm a human being.",True,True,False,False,False,False,False,False,False,False,False,False
909,UggugXtbHOq9K3gCoAEC,TZxEyoplYbI,Just cease the video. .. . Straightaway to gaze upon the racists and bigots in the comment section. It ' ll shit me beaming unity ' m a human being.,True,True,False,False,False,False,False,False,False,False,False,False
909,UggugXtbHOq9K3gCoAEC,TZxEyoplYbI,Hardly polish off the video recording. .. . Today to gaze upon the racists and bigot in the comment department. Information technology ' ll make me glad i ' m a human being.,True,True,False,False,False,False,False,False,False,False,False,False
909,UggugXtbHOq9K3gCoAEC,TZxEyoplYbI,Just finished the television. .. . Now to gaze upon the racists and bigots in the comment section. It ' ll make maine beaming single ' m a human being.,True,True,False,False,False,False,False,False,False,False,False,False
909,UggugXtbHOq9K3gCoAEC,TZxEyoplYbI,Only fetch up the picture. .. . Now to stare upon the racists and bigots in the comment surgical incision. It ' ll bring in me beaming i ' m a human be.,True,True,False,False,False,False,False,False,False,False,False,False
909,UggugXtbHOq9K3gCoAEC,TZxEyoplYbI,Just finish the video recording. .. . Now to gaze upon the racists and bigot in the comment section. Information technology ' ll make me beaming ace ' m a human being.,True,True,False,False,False,False,False,False,False,False,False,False
909,UggugXtbHOq9K3gCoAEC,TZxEyoplYbI,Just finish the television. .. . Instantly to stare upon the racists and bigot in the comment section. Information technology ' ll make maine happy unity ' m a human being.,True,True,False,False,False,False,False,False,False,False,False,False
910,UggVS57TNwzjhHgCoAEC,TZxEyoplYbI,Everyone is saying Micheal brown deserved it but what about treyvon Martin and Eric garner ,False,False,False,False,False,False,False,False,False,False,False,False
911,UggWR9u2JPciZngCoAEC,TZxEyoplYbI,"hmm , maybe theres more depth on the subject in the comment section.. nope just a bunch of degenerates.",True,True,False,False,False,False,False,False,False,False,False,False
911,UggWR9u2JPciZngCoAEC,TZxEyoplYbI,"hmm, possibly theres more deepness on the discipline in the scuttlebutt surgical incision. . nope just a crew of degenerate.",True,True,False,False,False,False,False,False,False,False,False,False
911,UggWR9u2JPciZngCoAEC,TZxEyoplYbI,"hmm, mayhap theres more profoundness on the topic in the comment segment. . nope just a bunch of degenerate.",True,True,False,False,False,False,False,False,False,False,False,False
911,UggWR9u2JPciZngCoAEC,TZxEyoplYbI,"hmm, perchance theres more than deepness on the subject in the comment division. . nope just a crew of degenerate.",True,True,False,False,False,False,False,False,False,False,False,False
